file_id,CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3,label
known,4.909393466,3.96367167,-0.15968022099999998,1.521350383,1.082411184,4.8704767360000005,-0.101752405,0.69671064,0.467751806,-0.07965361,2.791204942,-0.111849268,5.524530454,2
known,5.314615287,4.316622784,0.208667587,2.297085214,0.231387422,5.230977212,0.471397496,0.904478459,-0.13702709400000002,0.211275012,4.253139134,1.870171368,3.419321978,2
known,4.406652864,2.535201818,-0.084023636,1.11258274,-0.09402554,4.488893674,0.116586499,0.475417395,-0.056076369,0.240912595,0.189966346,0.232540578,4.427024558,2
known,4.727369451,4.0207528360000016,-0.125604314,0.298823468,1.553399775,4.492218287,-0.055624252,1.6827682380000002,-0.120783845,0.287310036,2.917667834,0.615267754,3.896598968,2
known,4.683860102,3.608145783,-0.08039791,1.296841398,1.342976959,4.57728986,-0.001897731,-0.08924954199999999,-0.007822345999999999,1.210056458,3.33657843,0.16823561899999998,4.0633087880000005,2
known,4.772984518,3.736128597,-0.150017635,-0.11784718,0.226289748,4.692224713,0.237418349,0.15084618800000002,-0.162972733,0.611383068,1.817428382,-0.130556654,4.982360544,2
known,4.485240908,2.9002572860000004,-0.02714844,-0.088469591,0.841631557,5.0680788230000005,-0.08881544599999999,1.537971505,0.8568672890000001,-0.08086660700000001,0.943528743,-0.04780482,4.401539185,2
known,3.078564394,2.88182802,-0.174385984,-0.121870631,1.5505201219999998,3.587591532,0.926768242,0.489129741,0.960948327,0.148762788,1.42419665,-0.0066662530000000005,6.640206455,2
known,4.782350905,3.382004186,0.279762264,0.415522523,0.852780497,4.856226894,0.075275235,0.453892766,0.447763786,-0.008359871,0.064472424,-0.104460202,4.328364453,2
known,5.276520473,3.77642428,0.927154401,0.8409427490000001,-0.173877395,5.733590642,1.6176708569999998,1.024978219,0.5408498070000001,-0.07200390599999999,0.961185777,2.040316413,4.986406097,2
known,5.075435459,2.687451411,-0.066214595,-0.120501315,-0.027042353,5.232748977,0.044411992,0.978539193,-0.169645674,0.479094294,2.617818676,1.06822027,4.74860201,2
known,4.701967698,3.1145824510000004,-0.007142187,-0.007359925,1.787129687,4.442494695,-0.105144813,0.898662565,-0.12700277,1.272327494,0.995472929,0.734783205,4.555354911,2
known,4.845204691,2.75712914,-0.180569448,0.356468498,0.622803102,4.77761211,-0.058974544,0.197670515,0.707752617,-0.104517159,1.386906791,0.464418751,4.815948393,2
known,4.956292161,3.299781162,-0.134767093,0.666634156,-0.181651478,5.494662877000001,-0.055813977,2.275724906,0.4861195270000001,-0.120647676,0.982611056,0.263174332,4.492276977,2
known,4.979074804,4.302479279,0.330883596,-0.097163821,0.232570359,5.020427188,-0.080138566,2.066262042,1.14524242,0.730176396,1.186482918,0.773364374,3.987607124,2
known,4.417804166,2.973804651,-0.12608472099999998,-0.117271448,-0.170402617,4.704033293999999,1.0826900190000002,0.516998924,-0.111113472,-0.039593922,0.336871923,-0.006056755,4.505933954,2
known,5.116046138,4.281117228,0.242462486,-0.164680986,0.57840791,5.159071631000001,1.027342421,0.5900041770000001,1.445548804,0.288935972,3.703443186,1.25761187,4.213338283,2
known,4.845880598,4.019485928,-0.12797995199999998,-0.177447503,0.611150309,4.982664282,-0.134753554,0.629141437,0.042745515,-0.004048883,1.688431269,-0.033689322,3.559983904,2
known,5.256278327,1.0237796609999998,-0.10015433,-0.221149658,-0.09392791,3.796066069,1.086617792,0.054903713,0.164035245,1.101712801,2.366862991,2.367607951,4.493485529,3
known,4.743831524,1.65580905,-0.151957121,-0.09029408,0.156334905,4.406573671,0.066074045,0.67611502,0.907085042,-0.152170561,1.5563356469999998,0.130802188,4.531054731,3
known,4.698975978,1.207958436,-0.147721902,-0.167916331,0.134721799,4.94092889,0.398103141,0.8858841159999999,-0.034428265,-0.103651648,2.396918084,1.71152137,4.957114342,3
known,5.090591322,0.411342133,-0.367440774,2.0353066440000003,-0.165988562,5.141940634,0.248036623,-0.009288774,0.619695632,1.4650769119999998,-0.205887693,1.208530956,2.857881634,3
known,5.507223145,0.923260232,-0.046043174000000006,0.207954671,-0.037438742,5.008563265,0.169495759,0.3692328070000001,-0.08692875,0.481266331,2.764995537,0.656304546,5.226995794,3
known,5.262237012,0.081864439,0.874215113,-0.070099769,-0.088826032,4.782676187,-0.014559751,-0.134890731,0.671018666,-0.132205291,2.303634086,0.11319382,4.988211475,3
known,5.172622478,0.239263435,-0.136908581,0.345703193,0.103015098,5.10955082,0.13916937599999998,0.8655816829999999,0.240983646,-0.068040895,0.914006933,1.570573581,4.588169153,3
known,4.92555508,2.1653536140000003,-0.038735424,1.132285235,1.462535559,5.352582539,0.644342094,1.459888611,0.37021404,-0.045700451,1.894374803,0.29696854100000003,2.346453857,3
known,4.259013727,1.182132346,1.009172217,-0.099607196,1.715840966,4.63306492,-0.015389762,0.052031396,0.10057196,-0.154512531,-0.064545984,-0.040782691,4.485068816,3
known,4.579628106,-0.175735433,-0.004582421,-0.014733085,0.82257799,4.686977507,0.7453451459999999,0.041515654,-0.094410438,-0.010420114,1.214595142,-0.002849445,2.7070399480000003,3
known,4.856111033,1.053959949,-0.022886686,0.089447153,0.07591566799999999,5.055182943999999,-0.038152013,1.332602961,0.502427184,-0.164280226,1.286559975,-0.120361828,4.845699236000001,3
known,4.920948945,0.724535842,0.7758140020000001,0.095742929,1.102381868,5.765798233,1.189590411,1.340836904,-0.049429394,0.182479771,1.73921189,0.731228599,4.656045642,3
known,4.52343298,0.466020491,1.038456268,0.240221372,0.016614768999999998,4.4686621330000005,1.10781979,1.67010626,-0.079251695,1.21687958,1.38668797,-0.06908816,3.713843638,3
known,4.463920395,1.140594731,-0.13372979599999998,-0.272120982,0.351525144,4.788523514,0.257313382,1.495151976,-0.191236377,-0.06811642400000001,0.181571992,-0.036816365,3.6080161,3
known,4.930984141000001,0.7566896909999999,-0.16973403199999998,-0.141462276,-0.06009383,4.813394423,0.610757007,1.311485022,0.123355567,0.6117177220000001,1.464592494,-0.06108113900000001,4.711116829,3
known,4.567204863,0.840141747,-0.156245696,-0.114518947,0.630120912,5.491597618999998,-0.121930008,0.56797276,1.020078307,-0.127371585,2.193219528,0.403674974,4.146831077,3
known,5.048227311000001,1.502732871,-0.141042314,-0.019345065,-0.076096136,2.976884769,0.503837262,-0.084365051,-0.161158193,-0.106751905,1.427662279,-0.066413172,4.145995235,3
known,5.193382034,1.511145835,-0.13185443300000002,-0.007544777,0.603751638,5.254514959,-0.097915636,1.160778499,0.06381524599999999,1.004147503,2.811199471,-0.060635656,4.911323268,3
known,4.890980349,0.624256953,-0.116272451,0.44016601,0.105452359,3.085045857,1.033536929,-0.109635124,-0.022894442,0.554749661,1.421597873,1.709835372,4.208386283,3
known,4.911053704,0.862471598,-0.164429529,-0.008432631,-0.165049509,4.72618463,-0.111138625,0.888560218,-0.035171791,-0.11203436,1.382494396,0.270494335,4.696773385,3
known,4.599350671,-0.13906294,0.3861146720000001,0.366596998,0.344161441,4.463703821,-0.044521598,0.662417732,-0.118377144,0.784383953,0.648905224,0.386825264,4.213212858,3
known,4.829931988,2.132515067,0.707698886,0.276050142,-0.072133234,4.860249374,1.108362619,0.8254197809999999,1.400180066,0.963043327,1.12905235,-0.007225211,4.279900173,3
known,4.71101988,1.629602556,-0.076183965,1.604921227,-0.018873133,3.865470007,-0.014231374,-0.07883178099999999,-0.038110028,-0.024439629,1.185674609,-0.010534837,4.269903497,3
known,4.716841117,0.95004314,-0.06654287099999999,1.282784626,0.7407793840000001,4.855602226999999,0.220410714,1.267146182,0.468633656,-0.000762604,0.24840978,0.7284364590000001,3.448064598,3
known,4.769692355,1.110850561,-0.177005802,0.368515527,-0.175203658,5.102378607,-0.125470496,0.374728463,-0.107880333,-0.157565949,0.98347316,0.29661295600000004,4.511384304,3
known,4.822222112,1.113822524,-0.165331999,0.551519267,0.818811895,5.290565277,-0.020205035,0.521250102,1.642642332,0.282769389,1.953669093,0.216832876,2.833122424,3
known,5.202175764,2.152894074,0.067594999,1.531405991,0.370691387,5.069282858,0.435011881,0.787416173,0.803323248,-0.034667125,-1.182989239,0.29229787100000004,3.976191448,3
known,5.126783911,1.12878141,-0.067769343,0.40551329,-0.034714902,4.957528312,1.005949226,0.229189031,0.5796871379999999,-0.074497496,1.657682001,0.282375153,3.691657747,3
known,5.280426152,1.321729216,0.285371528,0.181280942,0.7243798159999999,5.539271956,0.555353594,2.229627375,0.765587805,-0.122825269,2.367895992,-0.138736658,4.039734341,3
known,4.669900666,1.850044749,-0.17297415,-0.044007404000000014,0.5249713229999999,4.521604871,0.399621368,2.363753556,-0.067763426,-0.002891456,1.730475829,0.234273503,4.013962687,3
known,4.724642544,1.452192935,-0.177917943,0.292954325,0.507617361,5.683628702999999,1.221606124,1.554396663,0.6768515759999999,0.220872033,2.264639309,0.901687007,3.775251585,3
known,5.122735635,1.700490513,0.501262966,0.61168115,1.771220447,5.225268493,0.352993319,0.887928872,1.062932281,-0.059275932,2.227410464,1.169753528,4.705115965,3
known,4.85833625,1.012533892,-0.13584539699999998,0.04925406,-0.13445202,5.260881295,0.098890651,0.242005673,-0.025523168,-0.076815327,2.793924667,1.057227168,4.51417375,3
known,5.416298517,1.527016668,-0.031751358,0.62247191,-0.030308535,4.956572137,0.913791952,1.554367495,0.98414844,1.501471876,2.842114806,-0.052414513,4.3458344439999985,3
known,2.833730989,1.730221246,-0.069489468,0.20646102,-0.124725754,3.748814244,-0.099489412,-0.139780001,-0.152672668,-0.147438757,0.442754945,1.173966072,6.286358387000001,3
known,4.756316142,0.358437467,-0.030543162,0.560489224,-0.018227961,4.68788497,-0.103023719,1.638597729,-0.155611114,0.041722551,1.731393694,0.007059736,3.522575041,3
known,4.99620172,1.377939183,0.362744263,-0.026494315,-0.038444237,4.517581541,-0.02917818,-0.085190415,-0.08134922900000001,-0.025692283,2.262911272,0.841766811,4.316154416,3
known,3.877509383,2.106665836,0.810928155,0.079271517,-0.027577549,4.23626238,-0.119120637,-0.081289203,-0.070121364,1.70695055,0.351578149,-0.026357385,4.475934203,3
known,4.531014113,0.32912165,-0.020937998,0.538681677,-0.127325267,4.526673516000001,1.444098725,1.158604714,0.722135693,0.7270883570000001,0.277293592,0.038329811,4.570307871,3
known,4.78511825,1.73368722,-0.006184736,0.210849249,-0.016340847,5.126732322,-0.098990802,1.199002619,-0.109493496,-0.057730836,-0.237314965,1.338888702,3.650184687,3
known,5.301166662,0.714111092,-0.16589499800000002,1.091044918,0.912632863,4.733691733,-0.044174992,0.710083593,-0.160348141,1.618266447,1.908097254,0.128922844,5.6547981720000005,3
known,4.961164183,0.15990467,0.769349263,-0.028529996,-0.015784989,5.281359797,1.155306036,0.423492439,-0.001896586,-0.037002285,1.118423345,1.303337669,3.917030398,3
known,5.300332046,1.225637246,-0.038196424,-0.104331028,-0.018867778,5.012749349,0.7497099779999999,-0.01682154,-0.094132658,-0.08347333,1.907508322,0.450469436,4.457362735,3
known,4.98242458,1.672589025,-0.091370875,0.212390089,0.734983325,5.4493036660000005,1.0225059440000002,1.091460831,-0.123076852,-0.130492033,2.791141805,0.329517282,4.403520767,3
known,5.413535866,0.810349278,-0.074490405,-0.042942664000000005,-0.106199144,4.22788632,0.423257117,0.778855428,-0.00786773,-0.043500495,2.165049426,2.094119971,4.692935816,3
known,4.888173663,0.404864209,-0.059145805,-0.130543167,0.16544539800000002,4.575721221,-0.123595551,0.376184903,-0.063123236,0.906794751,0.45978863,-0.03886295,4.2092446,3
known,4.903408251,1.710562256,-0.099581468,2.337293765,-0.166962423,5.208396742,0.698653271,1.527530174,0.220246674,0.134792881,2.671305312,-0.067263541,3.901050238,3
known,4.640692216000001,-0.106756421,0.14951815699999998,0.166298675,-0.137692019,4.504156799,0.14310915400000002,0.914953494,1.517545673,0.8117105859999999,2.069818614,0.836438872,4.8787444010000005,3
known,4.831165477,0.39469236,-0.123305806,-0.146999672,0.928874772,4.441040903999999,1.02103474,0.007039936,-0.091017525,-0.101103433,2.72884947,0.162416819,4.392416264,3
known,4.9809829830000005,1.156675733,-0.023947987,2.441172718,0.969133399,5.9353843789999985,-0.06966815900000001,0.367421737,-0.023049519,0.251200465,1.1885192409999998,0.77067113,3.843462976,3
known,5.227156301,1.884179228,-0.088389397,0.902147875,1.496092499,5.366680839,0.087780426,-0.026243985,-0.184397546,1.588635696,1.440824577,-0.161723669,5.361983907,3
known,4.702790042,1.676891975,0.057814441,0.557692483,1.6716396530000002,4.719430721,0.29607942,0.223462533,-0.187144419,-0.013083579,1.162079399,0.13975843300000002,3.875104469,3
known,4.702590194,1.971411321,-0.099027476,0.248919209,0.478461583,5.544714622000001,-0.048326985,1.399253071,0.699749883,-0.16156844,2.170014517,-0.113498764,4.1529788619999985,3
known,5.042166779,1.267373608,-0.054937375,-0.170032448,1.055308855,5.76155821,0.345090577,1.395563556,0.304267435,-0.023362161,1.425719596,0.201645437,4.844456073,3
known,4.945342755,0.054232051,-0.018899703,1.576152608,-0.03196646,5.490419329,0.549087485,-0.026378737000000003,-0.126188831,0.7545194470000001,1.917141348,-0.128727273,4.574836178,3
known,5.076176081,1.874047219,-0.083124263,0.6018379420000001,-0.046256805,5.452349202000001,0.651097323,1.085300161,-0.121782049,1.004417011,2.705888972,1.713927438,4.16857284,3
known,4.680619201,0.374171827,-0.17739875300000002,-0.127465521,-0.043328159000000005,4.515810899,0.7573349420000001,0.05810574,-0.074726723,0.405535606,1.231669382,0.214342379,3.872850486,3
known,4.525274281000001,2.165467888,0.515470716,0.422281282,0.247615509,4.6982034310000005,0.204968759,-0.009224686,-0.189874219,-0.03961798,-0.123549874,-0.095264828,3.508846955,3
known,5.264209462,0.783840497,-0.067862475,0.107680116,0.175289749,5.732847866,-0.004274489,0.371164776,0.8732796279999999,-0.090639594,2.328018224,-0.157616579,4.382196882,3
known,4.960356878,1.952039265,-0.063525928,0.226215807,-0.107434157,4.545274421,0.41860739,1.113417279,-0.030147125,-0.07813919999999999,0.515950344,0.55892722,4.515014398,3
known,5.155558223,0.252088559,-0.070455879,0.339406983,1.587869236,5.343071873,0.090866124,1.370758726,0.5703295829999999,-0.034155183,0.583145739,-0.015501419,4.050287315,3
known,4.727385762,0.677539108,-0.043870939000000005,-0.072592025,-0.095368481,4.350774365,1.221254282,0.447290594,0.322142837,-0.097312647,1.238488791,0.25982156100000003,5.200063422,3
known,4.808917684,1.114640752,0.543453472,0.654442293,-0.110052944,5.33561401,0.852268274,2.414197843,-0.083909063,-0.064538079,1.076524648,0.286492475,4.477798769,3
known,4.685313337,1.3378117,0.381891232,0.641995539,-0.095822944,4.451301189,-0.076783342,-0.126549571,-0.053681301,-0.163314737,1.2515068459999998,1.6532508869999998,4.672763537,3
known,4.452298109,0.490725932,-0.189444309,0.468059621,0.180736375,4.654909194,0.886671848,0.713495494,0.83282836,-0.123218222,1.262139017,0.133132436,4.06211798,3
known,4.695909849,0.235761299,-0.173551155,0.264171256,-0.116500371,4.815112636,0.97203706,0.472143484,-0.08496424699999999,-0.140834371,0.530632174,-0.056221873,4.58484858,3
known,5.234782929,0.665852897,-0.096081795,1.181506566,1.462004306,5.669154833,0.4631810770000001,0.64914405,1.207056914,-0.072757052,2.340417166,0.990084106,4.636890096,3
known,4.831568127,1.90947545,-0.135781471,0.215470507,0.245691408,4.954325218999999,0.414422636,0.095876349,-0.076402156,-0.125450519,1.4591501830000002,0.90568885,4.162585208,3
known,4.834511126000001,1.323710568,-0.13422852,-0.122055471,-0.0005502230000000001,4.698069739,0.85044829,0.929793774,-0.175938764,0.16913821399999998,1.228987167,1.243762919,4.009549114,3
known,4.450359418,0.434607798,-0.150120402,0.539313954,-0.178728777,4.86839023,-0.050820764,0.490717269,-0.043758877,-0.029906178,1.558017578,-0.140111147,2.513246503,3
known,5.29864089,0.400485864,0.345358504,0.361334934,-0.0008910439999999998,5.758455773,0.912709554,0.15795379999999998,0.792810479,-0.096383249,2.503066625,1.956601568,4.947003134,3
known,5.054461188,1.888274236,-0.13124975,0.077143408,1.179404733,5.875954085,0.97243436,1.622505494,0.333439096,-0.11387437,0.241872638,0.277269261,4.246947693,3
known,4.559411513,1.419466875,-0.15752006400000002,0.16002465400000002,-0.157821603,4.748220915,-0.11106518,1.642757145,-0.183733553,-0.141331891,1.967195607,0.749689791,2.076754753,3
known,4.976566034,0.834621319,0.106164127,0.475902451,-0.004651618,4.853511087,-0.014830853,0.569645275,-0.187611917,-0.051366911,1.253104298,-0.072080193,4.946061144,3
known,5.290182866,0.523815091,-0.060489934,0.08863045300000001,-0.126929736,5.500740725,0.593560839,1.046023606,-0.055669404000000006,0.176598422,1.38570028,0.973917117,4.392702269,3
known,5.155367847,1.408406197,0.7953912040000001,1.774378552,0.6117714,5.527599444,0.656589991,0.861763255,0.4728476170000001,-0.072835123,2.6971583910000003,0.247078206,4.47146919,3
known,5.087711589,1.20176586,0.8281727059999999,0.30863897,-0.159312781,5.240824981,-0.029491066,1.475262339,0.257715123,0.19851514,1.5888102919999998,0.474930694,4.887505043,3
known,4.775010946,-0.185343181,0.5808217929999999,-0.002549186,-0.06549518900000001,4.531896552,-0.096563821,-0.00695718,0.5940331,0.835975212,0.858503439,-0.017106767,4.188654367,3
known,5.177260942,2.016870501,1.244204828,-0.12871603,0.110760557,5.610174899,0.332167513,1.879473976,0.537615954,0.474547238,1.729708161,-0.13009958300000002,4.527027473,3
known,5.073629639,-0.072203753,-0.173893518,-0.101265395,0.314226143,2.956383659,-0.024620303,-0.135779239,-0.008145135,-0.158422943,1.6918447230000002,1.35920441,4.407566485,3
known,5.080307965,-0.016153177,-0.113175875,-0.016377398,-0.165427864,5.155465081,0.893410595,0.397398403,-0.112978287,-0.163971234,0.403453986,-0.157187365,4.3399204939999985,3
known,5.130743844,0.186439237,-0.174561852,-0.045744083,-0.100160367,4.095583448,0.61615876,1.152446768,-0.17603206300000002,-0.157643036,2.309155308,-0.149835436,3.974444783,3
known,5.450149822,1.456658153,-0.112195092,0.308702577,-0.152496186,5.443870724,0.99333597,1.2938939040000002,0.29643741100000004,0.287028769,2.129177985,1.322823935,4.999719251,3
known,4.978376892,0.715199583,0.30583824600000004,1.34130236,-0.140449431,5.6738637270000005,-0.034048514,0.782349502,0.253990575,-0.14989683,0.931670643,-0.014828259,3.730913565,3
known,4.465688833,1.695792814,-0.124668999,0.769640612,-0.126480388,3.3346134430000003,-0.115478868,-0.146816108,-0.13751492,0.6512656370000001,0.87233803,1.277163391,3.688008877,3
known,5.046341568,-0.043776315,-0.018053733,-0.049258179000000006,1.736554575,4.088894004,-0.063251024,0.501401201,-0.104083832,0.948135695,2.463237334,0.270677834,5.317828759,3
known,5.029236049,1.730802685,-0.065923228,-0.142007289,-0.177661992,3.681324062,-0.013213876,0.394991375,0.228464248,-0.029699224,3.344969975,1.256764701,3.37365612,3
known,5.371574333,0.293809697,-0.022278296,1.808044613,-0.107898158,5.115792563,0.343127895,1.151993922,-0.102491104,-0.12876286,1.286680385,0.167692351,5.369955069,3
known,4.54223538,1.094233084,-0.04934142,-0.14924427199999998,1.727109237,4.759123822,0.163412692,1.080271999,0.08677848199999999,0.231163831,1.686127825,-0.08620864800000001,4.510095122,3
known,4.681927719,1.587105755,-0.063103231,-0.110930755,-0.160147095,2.81173919,-0.095636266,1.253335466,0.502011214,1.759834408,1.577268137,-0.059373518,3.807986154,3
known,3.804179543,0.428469508,-0.12757268800000002,1.1440827,-0.14568703800000002,3.686110175,1.6711607030000002,-0.03993638,-0.078032024,-0.120560584,0.5946703560000001,0.71590273,3.664709888,3
known,4.912411927,2.071473186,-0.177640012,2.655223082,0.8249867790000001,5.182079225,0.750800644,0.212161885,-0.09461405,-0.102032392,2.693081712,-0.107555798,5.316662715,3
known,4.74233718,0.08716933199999999,0.26960978,-0.17359504,0.329759402,4.14908932,-0.031987082,0.218196642,0.647818133,0.453003181,2.103588058,1.07404004,5.134453721,3
known,4.246671842,1.4740559780000002,-0.161211207,-0.175539057,1.534567749,4.40966678,0.948169943,1.311756736,1.6920221359999998,-0.14907633,1.669036411,-0.099741367,2.200781549,3
known,4.911969151,0.7676760579999999,-0.087394988,0.8040504270000001,-0.113237196,4.912906463000001,-0.002203872,1.6919723999999998,-0.184359253,-0.088371454,1.378737953,0.239112074,4.19237392,3
known,4.486749659,1.72631486,-0.009433274,-0.063756399,0.253229705,2.720266054,0.461750768,-0.094088371,-0.184766315,-0.13540233599999998,0.222024359,0.7318153909999999,4.8357980110000005,3
known,5.200222183999999,0.564027443,1.150056324,0.511212682,1.761842769,4.54789584,-0.002666902,0.119302188,-0.051590734000000006,0.193088865,2.028063692,1.785367292,5.229241477,3
known,5.071720883,0.831415005,-0.096954956,0.960056319,0.942977564,5.135047512,1.4683362169999998,1.338923134,-0.118371521,-0.101149451,2.415986126,0.67117786,3.60641504,3
known,4.927107961,-0.04377494,-0.168413328,-0.009366322,-0.017995435,3.870196385,1.5186869530000002,-0.144163855,1.008199231,0.516629763,1.179652777,1.086591852,6.428050139,3
known,4.694891703,-0.149596541,1.060296172,-0.168648153,0.412088021,5.369024015,0.958356747,0.666538557,0.384897315,0.219818114,1.876988389,-0.022891997,4.641477629,3
known,4.294236556,3.597199009,3.064928897,-0.06475370700000001,0.015644441000000002,0.325485513,0.706198015,3.213190864,-0.096837526,1.140133386,3.1564964110000004,-0.122134596,0.5026275579999999,4
known,4.62266014,2.734185832,3.933856104,-0.025006206,-0.078969308,-0.043755277,0.7708798840000001,0.840597287,-0.003655965,2.422247512,2.505406929,-0.155054142,0.439367089,4
known,5.074422907,3.590302627,3.252634625,0.661752228,0.121719026,-0.330234072,0.242597262,1.766779263,2.133514877,-0.124882851,2.8442860710000004,-0.143241253,0.891064621,4
known,4.163844579,3.168231682,2.69314215,-0.34860739,0.391690319,-0.112266809,0.11584192,2.467652571,1.215061045,2.495036207,2.6850440960000004,1.395380059,-0.349680571,4
known,4.441877967,2.028492001,3.12371308,0.722812876,1.381476093,-0.139009007,1.496070449,3.081199397,0.432398999,4.035869555,3.579748905,1.119581409,-0.407676338,4
known,4.480524207,3.1227159060000003,3.598619632,-0.047206989000000005,0.093468713,-0.111849718,-0.038588465,2.240676166,-0.101179516,3.95449039,1.791872461,1.416635994,-0.39588822,4
known,4.629463822,3.1009153360000004,3.018354772,0.618164553,0.3997437820000001,-0.081643948,1.329541628,2.720533068,0.268106794,3.136444113,3.030085742,0.264752208,-0.490907131,4
known,2.261086771,-0.035450302,2.568414013,3.196346699,2.3198153980000003,2.530509766,1.433830139,2.077013902,-0.125801157,0.643734006,2.003839127,-0.120132875,0.92822114,4
known,4.447801019,3.469225057,2.590660574,-0.044257443,-0.128397929,-0.147415514,0.467070046,2.053726611,-0.1107825,2.367324933,2.386555548,-0.083880268,-0.494397019,4
known,4.502931134,2.6688252340000003,2.668205632,-0.010603725,-0.06611510000000001,-0.161627769,0.208327698,1.958320958,-0.078233843,2.955066352,2.67226861,0.496069279,-0.293076113,4
known,4.363344261,3.1971498260000004,2.402465573,-0.15612717199999998,0.28981036600000004,-0.045060268,0.38439734,3.129153179,-0.121308996,2.9552033580000003,2.251204703,1.442647359,0.748580292,4
known,4.580827387,2.306899708,2.7615689710000004,-0.054567843,-0.116241984,-0.17009895600000002,-0.082413239,2.827857429,-0.057602357,2.819737366,2.815700027,0.4678398,-1.627148952,4
known,4.208400257,3.953489016,2.347998439,0.552807693,-0.145943055,0.29804110100000003,-0.088182897,3.225881283,1.115951109,0.652908473,0.5814725279999999,0.655041211,0.778604581,4
known,4.875358168,4.794893848,3.41633367,1.191357754,-0.048350727,0.882301592,2.422153482,1.805347759,0.32468630800000003,3.93540099,3.03641673,0.625309193,-0.33742119600000003,4
known,4.3834255839999985,2.792175844,3.298392476,1.015115549,-0.363638789,-0.042965123,-0.063589422,3.327312066,1.013357941,-0.06162678200000001,2.594418243,0.309334924,1.384226256,4
known,4.612617862,4.090373322,3.278827942,-0.07447416,-0.7426758840000001,-0.038384003,1.290137707,3.5736351710000003,1.44198457,0.045786537,0.560228662,0.243625611,-1.744118146,4
known,4.001765685,3.960887285,3.521523151,0.7645526570000001,-0.152406276,0.350753611,1.207724066,1.812282006,1.126788243,0.206282376,3.04107873,-0.13118960300000002,0.340937394,4
known,4.591191063,4.3865420880000014,2.719134684,-0.080994338,0.666881401,-0.257652414,0.309840756,1.926995698,0.997400848,0.435292194,2.09198404,0.91902697,-0.223479721,4
known,4.2833736610000015,3.99086435,4.133416983,0.422862431,-0.17853176399999998,-0.129999791,0.314666328,4.613181789,1.904988542,0.470175627,1.120808991,1.812705817,0.038443983,4
known,3.944596045,2.339192085,2.995479425,0.603183454,0.429936434,-0.00832767,-0.00376438,1.827691023,0.319540097,1.211124911,1.7639053830000002,0.873609877,-0.270467867,4
known,4.862707824,3.454534229,3.1464272660000003,0.863891603,-0.151147434,-0.08915923099999999,-0.130619418,2.68477944,0.301604931,2.463262167,3.22489382,0.147095115,-0.258520165,4
known,5.082895851,4.527388825,3.74282394,0.880065216,0.318192913,0.445383112,0.8775940090000001,3.024146754,1.898489208,3.01553643,1.386648579,0.284655121,-0.304634252,4
known,4.191670884,3.5241187660000004,2.965398605,1.44541468,1.237647013,-0.020888989,0.791130443,2.438256479,0.808737492,0.981401501,2.146087925,0.832943021,1.044783091,4
known,4.177649709,1.612761644,2.615407953,0.17599187,0.902173456,-0.137363621,1.72567751,2.253264549,-0.084472243,0.341532794,-0.022994433,-0.161276706,-0.247284748,4
known,4.527306762,3.370622472,2.972116215,-0.08946355,-0.088852446,-0.16992353,0.4857634770000001,3.3602663460000004,-0.061344241,2.213655747,2.244354275,-0.062288488,-0.383390304,4
known,4.819716242,4.099404765,2.597929253,1.221351396,-0.06018401,0.618074299,0.569131661,4.481194115,-0.906037416,0.144273506,1.955051611,1.690146571,-0.521112693,4
known,4.511428542,3.8551353,2.518071632,0.323422129,-0.152650267,0.252502628,-0.028115255,1.702480459,-0.185312535,2.584991699,2.761753064,-0.156131012,-0.103469958,4
known,4.908985385,4.491998051,3.4461774430000003,0.5975222139999999,1.394707607,-0.050200582,-0.030644526,0.8855298229999999,-0.155980734,-0.03575644,1.586495648,0.518581314,-0.14409847,4
known,4.979278113,4.586508503,2.356999451,-0.131874973,-0.102224686,0.401814823,1.447976867,2.911782829,2.060794449,0.116464518,2.196411967,0.18275595,0.299733575,4
known,4.888856358,3.027839055,3.891470075,1.7242050919999998,1.349213581,-0.044044087,0.905626019,4.393502182,1.710880321,2.30180879,1.647028391,0.07502994,-0.255452232,4
known,4.710779168,4.612564129,3.192342539,0.309861496,-0.032729144,-0.069737596,1.412837134,3.179138844,0.333116954,-0.15056956300000002,3.3043022260000003,0.968763021,0.241477607,4
known,4.575966504,2.264309746,3.322053507,0.952637746,-0.125071183,-0.013973129,0.805880789,2.91438564,1.435224825,3.347873616,2.982695236,0.981135836,-0.368145139,4
known,4.180280963,2.730931093,2.063822905,-0.121000887,-0.097185522,-0.024711424,0.505297247,2.788802004,-0.133332751,0.519560411,2.471485159,0.93940325,-0.406755006,4
known,4.981394482,4.595180874,3.964467244,0.323420747,-0.149034146,-0.040017902,-0.126575553,3.20494811,1.468526672,-0.032639487,1.678867769,0.369742878,0.385221126,4
known,4.687794284,6.087397482,3.101287085,0.365247679,-0.031383992,0.183183928,0.857338585,2.565030486,1.1622222759999998,2.139274412,2.148736931,-0.050986798,-0.267599898,4
known,3.896153016,1.857083822,2.035214522,0.390046388,-0.011529509,-0.050885130999999986,0.918682315,3.243721229,-0.183872569,0.020009045,1.914678401,0.938979525,-0.231650422,4
known,5.060985293,4.264202455,3.893966432,0.7997820590000001,0.161679061,-0.031048075,0.562651404,3.110594674,0.550920192,0.380104084,2.451248003,0.76326208,-0.340111013,4
